account_id,district_id,district_name,region,recency_days,frequency,monetary,r_score,f_score,m_score,rfm_score,rfm_string,segment,flag_hflv,flag_lfhv,flag_reactivation
7203,71,Novy Jicin,north Moravia,36,271,921744.6,1,4,4,3.1,144,At Risk,,,
1065,72,Olomouc,north Moravia,0,350,410234.4,1,4,3,2.75,143,At Risk,,,
3076,54,Brno - mesto,south Moravia,0,317,264824.4,1,4,2,2.4,142,Hibernating,,,
4347,1,Hl.m. Praha,Prague,0,349,432949.0,1,4,3,2.75,143,At Risk,,,
1157,7,Melnik,central Bohemia,0,326,418734.4,1,4,3,2.75,143,At Risk,,,
9403,1,Hl.m. Praha,Prague,0,431,1189963.0,1,5,5,3.8,155,Potential Loyalists,,,
1874,9,Nymburk,central Bohemia,0,346,196384.4,1,4,2,2.4,142,Hibernating,,,
1115,34,Chomutov,north Bohemia,0,337,218746.4,1,4,2,2.4,142,Hibernating,,,
3586,59,Kromeriz,south Moravia,23,335,903534.4,1,4,4,3.1,144,At Risk,,,
62,47,Pardubice,east Bohemia,0,356,341069.4,1,5,3,3.1,153,At Risk,,,
1771,69,Jesenik,north Moravia,0,411,449714.4,1,5,3,3.1,153,At Risk,,,
5483,13,Rakovnik,central Bohemia,0,371,883834.4,1,5,4,3.45,154,At Risk,,,
8330,48,Rychnov nad Kneznou,east Bohemia,0,525,1531910.4,1,5,5,3.8,155,Potential Loyalists,,,
187,5,Kolin,central Bohemia,0,322,269436.4,1,4,2,2.4,142,Hibernating,,,
423,12,Pribram,central Bohemia,0,333,184914.4,1,4,2,2.4,142,Hibernating,,,
6425,31,Tachov,west Bohemia,0,431,940938.4,1,5,4,3.45,154,At Risk,,,
2493,62,Uherske Hradiste,south Moravia,0,382,669614.4,1,5,4,3.45,154,At Risk,,,
2896,29,Rokycany,west Bohemia,0,398,205444.4,1,5,2,2.75,152,At Risk,,,
2245,29,Rokycany,west Bohemia,0,408,2110884.2,1,5,5,3.8,155,Potential Loyalists,,,
3923,52,Usti nad Orlici,east Bohemia,0,383,1561539.4,1,5,5,3.8,155,Potential Loyalists,,,
1898,70,Karvina,north Moravia,0,304,626434.4,1,4,4,3.1,144,At Risk,,,
3367,1,Hl.m. Praha,Prague,0,441,1686950.4,1,5,5,3.8,155,Potential Loyalists,,,
3391,74,Ostrava - mesto,north Moravia,0,462,1227607.4,1,5,5,3.8,155,Potential Loyalists,,,
8519,23,Cheb,west Bohemia,0,527,2406354.3,1,5,5,3.8,155,Potential Loyalists,,,
1780,1,Hl.m. Praha,Prague,0,414,1830899.4,1,5,5,3.8,155,Potential Loyalists,,,
3915,65,Znojmo,south Moravia,0,408,1692884.4,1,5,5,3.8,155,Potential Loyalists,,,
3980,75,Prerov,north Moravia,0,470,674958.4,1,5,4,3.45,154,At Risk,,,
4350,63,Vyskov,south Moravia,0,354,1580614.4,1,5,5,3.8,155,Potential Loyalists,,,
686,41,Usti nad Labem,north Bohemia,0,506,791952.4,1,5,4,3.45,154,At Risk,,,
362,15,Cesky Krumlov,south Bohemia,0,530,764978.4,1,5,4,3.45,154,At Risk,,,
299,77,Vsetin,north Moravia,0,368,2454934.4,1,5,5,3.8,155,Potential Loyalists,,,
2488,5,Kolin,central Bohemia,0,302,180704.4,1,4,2,2.4,142,Hibernating,,,
2985,71,Novy Jicin,north Moravia,0,354,298596.4,1,5,2,2.75,152,At Risk,,,
385,5,Kolin,central Bohemia,0,472,217483.4,1,5,2,2.75,152,At Risk,,,
2817,56,Breclav,south Moravia,0,349,964334.4,1,4,4,3.1,144,At Risk,,,
2056,58,Jihlava,south Moravia,0,311,1249963.6,1,4,5,3.45,145,At Risk,,,
2002,1,Hl.m. Praha,Prague,0,328,380251.8,1,4,3,2.75,143,At Risk,,,
748,10,Praha - vychod,central Bohemia,0,403,789127.8,1,5,4,3.45,154,At Risk,,,
220,72,Olomouc,north Moravia,0,334,335389.8,1,4,3,2.75,143,At Risk,,,
1422,68,Frydek - Mistek,north Moravia,0,363,366069.8,1,5,3,3.1,153,At Risk,,,
1147,44,Chrudim,east Bohemia,0,341,1641539.8,1,4,5,3.45,145,At Risk,,,
3788,70,Karvina,north Moravia,0,409,497328.2,1,5,3,3.1,153,At Risk,,,
1891,32,Ceska Lipa,north Bohemia,0,532,286290.8,1,5,2,2.75,152,At Risk,,,
1239,1,Hl.m. Praha,Prague,0,332,442935.8,1,4,3,2.75,143,At Risk,,,
8321,77,Vsetin,north Moravia,0,535,870382.4,1,5,4,3.45,154,At Risk,,,
3213,51,Trutnov,east Bohemia,0,402,195459.8,1,5,2,2.75,152,At Risk,,,
2838,3,Beroun,central Bohemia,0,567,3590676.0,1,5,5,3.8,155,Potential Loyalists,,,
3644,38,Louny,north Bohemia,0,323,223300.4,1,4,2,2.4,142,Hibernating,,,
4318,33,Decin,north Bohemia,0,415,3054134.0,1,5,5,3.8,155,Potential Loyalists,,,
2648,51,Trutnov,east Bohemia,22,212,340948.6,1,3,3,2.4,133,Hibernating,,,
2313,26,Plzen - mesto,west Bohemia,0,453,830278.0,1,5,4,3.45,154,At Risk,,,
5428,24,Karlovy Vary,west Bohemia,0,458,2029927.0,1,5,5,3.8,155,Potential Loyalists,,,
7123,64,Zlin,south Moravia,0,470,2936830.4,1,5,5,3.8,155,Potential Loyalists,,,
279,39,Most,north Bohemia,0,391,179495.8,1,5,2,2.75,152,At Risk,,,
104,37,Litomerice,north Bohemia,0,385,188487.8,1,5,2,2.75,152,At Risk,,,
497,55,Brno - venkov,south Moravia,0,396,1563599.8,1,5,5,3.8,155,Potential Loyalists,,,
1152,45,Jicin,east Bohemia,0,330,207463.8,1,4,2,2.4,142,Hibernating,,,
83,26,Plzen - mesto,west Bohemia,0,431,692359.8,1,5,4,3.45,154,At Risk,,,
2008,52,Usti nad Orlici,east Bohemia,0,465,882736.8,1,5,4,3.45,154,At Risk,,,
3327,45,Jicin,east Bohemia,0,438,782631.8,1,5,4,3.45,154,At Risk,,,
5740,43,Hradec Kralove,east Bohemia,0,348,1556932.1,1,4,5,3.45,145,At Risk,,,
8132,5,Kolin,central Bohemia,0,432,1448899.6,1,5,5,3.8,155,Potential Loyalists,,,
10738,45,Jicin,east Bohemia,0,550,2269186.0,1,5,5,3.8,155,Potential Loyalists,,,
2216,74,Ostrava - mesto,north Moravia,0,454,2270910.4,1,5,5,3.8,155,Potential Loyalists,,,
1815,66,Zdar nad Sazavou,south Moravia,0,464,1299763.8,1,5,5,3.8,155,Potential Loyalists,,,
2823,57,Hodonin,south Moravia,0,331,213399.8,1,4,2,2.4,142,Hibernating,,,
4321,47,Pardubice,east Bohemia,0,448,2636234.4,1,5,5,3.8,155,Potential Loyalists,,,
1773,33,Decin,north Bohemia,0,313,280830.8,1,4,2,2.4,142,Hibernating,,,
7454,4,Kladno,central Bohemia,0,449,340773.8,1,5,3,3.1,153,At Risk,,,
188,54,Brno - mesto,south Moravia,0,403,1358577.8,1,5,5,3.8,155,Potential Loyalists,,,
10973,18,Pisek,south Bohemia,0,474,2838481.6,1,5,5,3.8,155,Potential Loyalists,,,
2599,48,Rychnov nad Kneznou,east Bohemia,0,293,1284988.4,1,4,5,3.45,145,At Risk,,,
1166,11,Praha - zapad,central Bohemia,0,447,1202577.4,1,5,5,3.8,155,Potential Loyalists,,,
504,73,Opava,north Moravia,0,331,216051.8,1,4,2,2.4,142,Hibernating,,,
1518,67,Bruntal,north Moravia,0,342,1186319.8,1,4,5,3.45,145,At Risk,,,
2189,75,Prerov,north Moravia,0,491,1493711.8,1,5,5,3.8,155,Potential Loyalists,,,
6040,1,Hl.m. Praha,Prague,0,580,1623078.8,1,5,5,3.8,155,Potential Loyalists,,,
2876,52,Usti nad Orlici,east Bohemia,0,396,1258503.8,1,5,5,3.8,155,Potential Loyalists,,,
1505,69,Jesenik,north Moravia,0,288,711573.6,1,4,4,3.1,144,At Risk,,,
6897,48,Rychnov nad Kneznou,east Bohemia,0,386,2053180.3,1,5,5,3.8,155,Potential Loyalists,,,
4377,28,Plzen - sever,west Bohemia,0,360,2186732.2,1,5,5,3.8,155,Potential Loyalists,,,
717,75,Prerov,north Moravia,0,391,1498262.8,1,5,5,3.8,155,Potential Loyalists,,,
9707,70,Karvina,north Moravia,0,483,1961595.5,1,5,5,3.8,155,Potential Loyalists,,,
2814,72,Olomouc,north Moravia,0,323,286170.8,1,4,2,2.4,142,Hibernating,,,
3068,59,Kromeriz,south Moravia,0,324,390763.8,1,4,3,2.75,143,At Risk,,,
1476,61,Trebic,south Moravia,0,348,423897.8,1,4,3,2.75,143,At Risk,,,
897,38,Louny,north Bohemia,0,491,1987423.2,1,5,5,3.8,155,Potential Loyalists,,,
977,1,Hl.m. Praha,Prague,0,398,1022737.8,1,5,4,3.45,154,At Risk,,,
2639,17,Pelhrimov,south Bohemia,0,405,1746098.8,1,5,5,3.8,155,Potential Loyalists,,,
1032,11,Praha - zapad,central Bohemia,0,401,3114419.8,1,5,5,3.8,155,Potential Loyalists,,,
928,20,Strakonice,south Bohemia,0,404,604763.8,1,5,4,3.45,154,At Risk,,,
168,31,Tachov,west Bohemia,0,329,194551.8,1,4,2,2.4,142,Hibernating,,,
2175,1,Hl.m. Praha,Prague,0,401,1867235.2,1,5,5,3.8,155,Potential Loyalists,,,
10105,55,Brno - venkov,south Moravia,0,499,2338086.6,1,5,5,3.8,155,Potential Loyalists,,,
1392,60,Prostejov,south Moravia,0,441,1681930.8,1,5,5,3.8,155,Potential Loyalists,,,
3697,45,Jicin,east Bohemia,0,432,913187.8,1,5,4,3.45,154,At Risk,,,
5313,40,Teplice,north Bohemia,0,601,2275177.4,1,5,5,3.8,155,Potential Loyalists,,,
2222,47,Pardubice,east Bohemia,0,343,1565690.6,1,4,5,3.45,145,At Risk,,,
2641,7,Melnik,central Bohemia,0,398,1492883.8,1,5,5,3.8,155,Potential Loyalists,,,
5423,15,Cesky Krumlov,south Bohemia,0,516,1788508.6,1,5,5,3.8,155,Potential Loyalists,,,
2609,73,Opava,north Moravia,0,347,1908519.8,1,4,5,3.45,145,At Risk,,,
5472,1,Hl.m. Praha,Prague,0,331,369027.1,1,4,3,2.75,143,At Risk,,,
2932,72,Olomouc,north Moravia,0,655,2573154.0,1,5,5,3.8,155,Potential Loyalists,,,
4254,70,Karvina,north Moravia,0,310,483319.8,1,4,3,2.75,143,At Risk,,,
3965,31,Tachov,west Bohemia,0,359,806345.9,1,5,4,3.45,154,At Risk,,,
10656,8,Mlada Boleslav,central Bohemia,0,380,1379645.8,1,5,5,3.8,155,Potential Loyalists,,,
887,1,Hl.m. Praha,Prague,0,304,294975.8,1,4,2,2.4,142,Hibernating,,,
4743,64,Zlin,south Moravia,0,429,2314060.5,1,5,5,3.8,155,Potential Loyalists,,,
1048,35,Jablonec n. Nisou,north Bohemia,0,344,396955.8,1,4,3,2.75,143,At Risk,,,
1671,6,Kutna Hora,central Bohemia,0,416,434295.8,1,5,3,3.1,153,At Risk,,,
1236,19,Prachatice,south Bohemia,0,328,380169.8,1,4,3,2.75,143,At Risk,,,
1822,30,Sokolov,west Bohemia,0,347,320873.8,1,4,3,2.75,143,At Risk,,,
3316,28,Plzen - sever,west Bohemia,0,389,1122219.8,1,5,5,3.8,155,Potential Loyalists,,,
2037,20,Strakonice,south Bohemia,0,438,1188792.8,1,5,5,3.8,155,Potential Loyalists,,,
10079,62,Uherske Hradiste,south Moravia,0,438,2367497.2,1,5,5,3.8,155,Potential Loyalists,,,
3999,35,Jablonec n. Nisou,north Bohemia,0,493,1029962.8,1,5,4,3.45,154,At Risk,,,
551,77,Vsetin,north Moravia,0,279,342419.8,1,4,3,2.75,143,At Risk,,,
1200,33,Decin,north Bohemia,0,520,1686112.8,1,5,5,3.8,155,Potential Loyalists,,,
1161,66,Zdar nad Sazavou,south Moravia,0,322,367727.8,1,4,3,2.75,143,At Risk,,,
5372,48,Rychnov nad Kneznou,east Bohemia,0,348,2119787.3,1,4,5,3.45,145,At Risk,,,
3050,60,Prostejov,south Moravia,0,609,2667283.2,1,5,5,3.8,155,Potential Loyalists,,,
1784,59,Kromeriz,south Moravia,0,357,430074.8,1,5,3,3.1,153,At Risk,,,
1603,1,Hl.m. Praha,Prague,0,499,781413.8,1,5,4,3.45,154,At Risk,,,
1887,68,Frydek - Mistek,north Moravia,0,377,638131.8,1,5,4,3.45,154,At Risk,,,
1644,1,Hl.m. Praha,Prague,0,528,1089464.2,1,5,5,3.8,155,Potential Loyalists,,,
1658,73,Opava,north Moravia,0,384,194509.2,1,5,2,2.75,152,At Risk,,,
44,32,Ceska Lipa,north Bohemia,0,316,262787.2,1,4,2,2.4,142,Hibernating,,,
1039,70,Karvina,north Moravia,0,420,2397670.0,1,5,5,3.8,155,Potential Loyalists,,,
1071,68,Frydek - Mistek,north Moravia,0,393,1532770.5,1,5,5,3.8,155,Potential Loyalists,,,
2410,54,Brno - mesto,south Moravia,0,304,341025.2,1,4,3,2.75,143,At Risk,,,
2523,10,Praha - vychod,central Bohemia,0,522,208487.2,1,5,2,2.75,152,At Risk,,,
790,54,Brno - mesto,south Moravia,0,406,1635258.4,1,5,5,3.8,155,Potential Loyalists,,,
2583,62,Uherske Hradiste,south Moravia,20,115,34500.0,1,1,1,1.0,111,Lost / Inactive,,,
1782,8,Mlada Boleslav,central Bohemia,0,343,368708.2,1,4,3,2.75,143,At Risk,,,
751,3,Beroun,central Bohemia,0,334,278594.2,1,4,2,2.4,142,Hibernating,,,
2061,24,Karlovy Vary,west Bohemia,0,414,332203.2,1,5,3,3.1,153,At Risk,,,
8261,13,Rakovnik,central Bohemia,0,675,1471686.0,1,5,5,3.8,155,Potential Loyalists,,,
2321,35,Jablonec n. Nisou,north Bohemia,0,424,2584563.6,1,5,5,3.8,155,Potential Loyalists,,,
1334,74,Ostrava - mesto,north Moravia,0,327,419205.2,1,4,3,2.75,143,At Risk,,,
3649,54,Brno - mesto,south Moravia,0,455,1311741.2,1,5,5,3.8,155,Potential Loyalists,,,
555,24,Karlovy Vary,west Bohemia,0,503,1641392.2,1,5,5,3.8,155,Potential Loyalists,,,
3173,39,Most,north Bohemia,0,363,266490.2,1,5,2,2.75,152,At Risk,,,
863,71,Novy Jicin,north Moravia,0,491,2371491.0,1,5,5,3.8,155,Potential Loyalists,,,
3181,42,Havlickuv Brod,east Bohemia,0,349,396405.2,1,4,3,2.75,143,At Risk,,,
3210,1,Hl.m. Praha,Prague,0,360,1763081.2,1,5,5,3.8,155,Potential Loyalists,,,
489,16,Jindrichuv Hradec,south Bohemia,0,382,1161981.2,1,5,5,3.8,155,Potential Loyalists,,,
947,59,Kromeriz,south Moravia,0,437,392109.2,1,5,3,3.1,153,At Risk,,,
3284,64,Zlin,south Moravia,0,366,572621.2,1,5,4,3.45,154,At Risk,,,
1610,52,Usti nad Orlici,east Bohemia,0,408,1885239.2,1,5,5,3.8,155,Potential Loyalists,,,
4225,55,Brno - venkov,south Moravia,0,322,1552405.2,1,4,5,3.45,145,At Risk,,,
1412,64,Zlin,south Moravia,0,511,1022226.2,1,5,4,3.45,154,At Risk,,,
1937,36,Liberec,north Bohemia,0,339,316984.2,1,4,2,2.4,142,Hibernating,,,
991,39,Most,north Bohemia,0,390,1511729.2,1,5,5,3.8,155,Potential Loyalists,,,
1180,20,Strakonice,south Bohemia,0,330,1045925.2,1,4,4,3.1,144,At Risk,,,
2758,70,Karvina,north Moravia,0,397,606689.2,1,5,4,3.45,154,At Risk,,,
2711,58,Jihlava,south Moravia,0,396,1414705.2,1,5,5,3.8,155,Potential Loyalists,,,
1652,74,Ostrava - mesto,north Moravia,0,333,400159.2,1,4,3,2.75,143,At Risk,,,
3099,70,Karvina,north Moravia,0,351,391170.2,1,4,3,2.75,143,At Risk,,,
11111,1,Hl.m. Praha,Prague,0,492,2530051.0,1,5,5,3.8,155,Potential Loyalists,,,
9591,74,Ostrava - mesto,north Moravia,31,457,1861575.1,1,5,5,3.8,155,Potential Loyalists,,,
9828,11,Praha - zapad,central Bohemia,0,406,1928098.0,1,5,5,3.8,155,Potential Loyalists,,,
5385,44,Chrudim,east Bohemia,0,427,1069652.1,1,5,5,3.8,155,Potential Loyalists,,,
23,30,Sokolov,west Bohemia,0,370,1556379.2,1,5,5,3.8,155,Potential Loyalists,,,
2645,54,Brno - mesto,south Moravia,0,555,850309.2,1,5,4,3.45,154,At Risk,,,
2991,19,Prachatice,south Bohemia,0,525,1582190.2,1,5,5,3.8,155,Potential Loyalists,,,
3469,76,Sumperk,north Moravia,0,353,369753.2,1,4,3,2.75,143,At Risk,,,
1851,55,Brno - venkov,south Moravia,0,399,528243.2,1,5,3,3.1,153,At Risk,,,
3844,67,Bruntal,north Moravia,0,328,212505.2,1,4,2,2.4,142,Hibernating,,,
1442,23,Cheb,west Bohemia,0,384,1291775.2,1,5,5,3.8,155,Potential Loyalists,,,
3064,40,Teplice,north Bohemia,0,512,724783.2,1,5,4,3.45,154,At Risk,,,
3558,4,Kladno,central Bohemia,0,569,2514111.2,1,5,5,3.8,155,Potential Loyalists,,,
1534,1,Hl.m. Praha,Prague,0,450,1075937.2,1,5,5,3.8,155,Potential Loyalists,,,
334,1,Hl.m. Praha,Prague,0,458,1273769.2,1,5,5,3.8,155,Potential Loyalists,,,
1786,1,Hl.m. Praha,Prague,0,389,1274461.2,1,5,5,3.8,155,Potential Loyalists,,,
1272,40,Teplice,north Bohemia,0,260,640934.7,1,4,4,3.1,144,At Risk,,,
2436,67,Bruntal,north Moravia,0,331,599545.2,1,4,4,3.1,144,At Risk,,,
3796,53,Blansko,south Moravia,0,398,1087668.2,1,5,5,3.8,155,Potential Loyalists,,,
119,27,Plzen - jih,west Bohemia,0,395,1526429.2,1,5,5,3.8,155,Potential Loyalists,,,
3063,72,Olomouc,north Moravia,0,331,200105.2,1,4,2,2.4,142,Hibernating,,,
18,43,Hradec Kralove,east Bohemia,0,328,1366950.0,1,4,5,3.45,145,At Risk,,,
11320,44,Chrudim,east Bohemia,24,364,1241649.4,1,5,5,3.8,155,Potential Loyalists,,,
3888,39,Most,north Bohemia,334,55,50500.0,1,1,1,1.0,111,Lost / Inactive,,,
1584,30,Sokolov,west Bohemia,0,289,174594.2,1,4,2,2.4,142,Hibernating,,,
5546,43,Hradec Kralove,east Bohemia,0,369,1324710.4,1,5,5,3.8,155,Potential Loyalists,,,
2029,55,Brno - venkov,south Moravia,752,36,30100.0,1,1,1,1.0,111,Lost / Inactive,,,
10911,1,Hl.m. Praha,Prague,0,460,1407008.0,1,5,5,3.8,155,Potential Loyalists,,,
2467,33,Decin,north Bohemia,0,397,1588309.2,1,5,5,3.8,155,Potential Loyalists,,,
2962,1,Hl.m. Praha,Prague,26,422,2126930.0,1,5,5,3.8,155,Potential Loyalists,,,
165,25,Klatovy,west Bohemia,0,372,408341.2,1,5,3,3.1,153,At Risk,,,
1617,45,Jicin,east Bohemia,0,358,387253.2,1,5,3,3.1,153,At Risk,,,
327,54,Brno - mesto,south Moravia,0,464,1112196.2,1,5,5,3.8,155,Potential Loyalists,,,
2068,21,Tabor,south Bohemia,0,490,290807.2,1,5,2,2.75,152,At Risk,,,
4448,60,Prostejov,south Moravia,0,431,1961502.0,1,5,5,3.8,155,Potential Loyalists,,,
640,32,Ceska Lipa,north Bohemia,0,305,262498.2,1,4,2,2.4,142,Hibernating,,,
510,1,Hl.m. Praha,Prague,0,456,1501133.0,1,5,5,3.8,155,Potential Loyalists,,,
2534,61,Trebic,south Moravia,0,417,412185.2,1,5,3,3.1,153,At Risk,,,
1018,7,Melnik,central Bohemia,0,417,285961.2,1,5,2,2.75,152,At Risk,,,
1285,65,Znojmo,south Moravia,0,393,1357024.2,1,5,5,3.8,155,Potential Loyalists,,,
3670,27,Plzen - jih,west Bohemia,0,307,280548.2,1,4,2,2.4,142,Hibernating,,,
1743,51,Trutnov,east Bohemia,0,316,245563.2,1,4,2,2.4,142,Hibernating,,,
3072,8,Mlada Boleslav,central Bohemia,0,374,1617789.2,1,5,5,3.8,155,Potential Loyalists,,,
2146,31,Tachov,west Bohemia,0,428,1406395.2,1,5,5,3.8,155,Potential Loyalists,,,
4576,27,Plzen - jih,west Bohemia,0,415,1349629.2,1,5,5,3.8,155,Potential Loyalists,,,
3258,53,Blansko,south Moravia,0,406,1586200.4,1,5,5,3.8,155,Potential Loyalists,,,
2176,67,Bruntal,north Moravia,26,471,1878248.9,1,5,5,3.8,155,Potential Loyalists,,,
8934,51,Trutnov,east Bohemia,0,440,665523.3,1,5,4,3.45,154,At Risk,,,
1999,70,Karvina,north Moravia,0,450,1670540.6,1,5,5,3.8,155,Potential Loyalists,,,
2741,15,Cesky Krumlov,south Bohemia,0,315,1272576.0,1,4,5,3.45,145,At Risk,,,
4427,32,Ceska Lipa,north Bohemia,0,372,801656.6,1,5,4,3.45,154,At Risk,,,
3682,70,Karvina,north Moravia,0,369,414107.2,1,5,3,3.1,153,At Risk,,,
2862,33,Decin,north Bohemia,0,457,1751342.2,1,5,5,3.8,155,Potential Loyalists,,,
3032,5,Kolin,central Bohemia,0,343,392226.6,1,4,3,2.75,143,At Risk,,,
701,69,Jesenik,north Moravia,0,344,408769.8,1,4,3,2.75,143,At Risk,,,
6281,56,Breclav,south Moravia,0,363,550299.5,1,5,3,3.1,153,At Risk,,,
306,16,Jindrichuv Hradec,south Bohemia,0,345,412199.2,1,4,3,2.75,143,At Risk,,,
1207,67,Bruntal,north Moravia,0,394,1375681.2,1,5,5,3.8,155,Potential Loyalists,,,
1247,25,Klatovy,west Bohemia,0,429,1921166.6,1,5,5,3.8,155,Potential Loyalists,,,
5343,64,Zlin,south Moravia,0,298,928942.6,1,4,4,3.1,144,At Risk,,,
5129,68,Frydek - Mistek,north Moravia,0,496,3155259.0,1,5,5,3.8,155,Potential Loyalists,,,
3713,14,Ceske Budejovice,south Bohemia,0,402,2124960.0,1,5,5,3.8,155,Potential Loyalists,,,
2327,19,Prachatice,south Bohemia,0,330,1090386.6,1,4,5,3.45,145,At Risk,,,
774,1,Hl.m. Praha,Prague,0,418,465834.4,1,5,3,3.1,153,At Risk,,,
1990,1,Hl.m. Praha,Prague,0,331,191731.2,1,4,2,2.4,142,Hibernating,,,
2388,30,Sokolov,west Bohemia,0,301,204586.6,1,4,2,2.4,142,Hibernating,,,
3566,21,Tabor,south Bohemia,0,407,402645.2,1,5,3,3.1,153,At Risk,,,
10266,54,Brno - mesto,south Moravia,31,453,2078655.1,1,5,5,3.8,155,Potential Loyalists,,,
3771,22,Domazlice,west Bohemia,0,319,1533819.8,1,4,5,3.45,145,At Risk,,,
1978,57,Hodonin,south Moravia,0,564,2282774.8,1,5,5,3.8,155,Potential Loyalists,,,
2022,72,Olomouc,north Moravia,0,334,273361.2,1,4,2,2.4,142,Hibernating,,,
3542,49,Semily,east Bohemia,0,323,200319.2,1,4,2,2.4,142,Hibernating,,,
1515,11,Praha - zapad,central Bohemia,0,540,1553594.6,1,5,5,3.8,155,Potential Loyalists,,,
4171,28,Plzen - sever,west Bohemia,0,359,1656933.6,1,5,5,3.8,155,Potential Loyalists,,,
433,20,Strakonice,south Bohemia,24,209,338984.0,1,3,3,2.4,133,Hibernating,,,
1373,47,Pardubice,east Bohemia,0,361,184744.6,1,5,2,2.75,152,At Risk,,,
3246,54,Brno - mesto,south Moravia,0,372,554112.6,1,5,3,3.1,153,At Risk,,,
1475,1,Hl.m. Praha,Prague,0,390,909650.2,1,5,4,3.45,154,At Risk,,,
3133,66,Zdar nad Sazavou,south Moravia,0,441,1363819.6,1,5,5,3.8,155,Potential Loyalists,,,
2779,73,Opava,north Moravia,0,531,1181661.6,1,5,5,3.8,155,Potential Loyalists,,,
135,75,Prerov,north Moravia,0,326,334390.6,1,4,3,2.75,143,At Risk,,,
446,50,Svitavy,east Bohemia,0,394,1691272.6,1,5,5,3.8,155,Potential Loyalists,,,
9093,47,Pardubice,east Bohemia,0,580,1323121.6,1,5,5,3.8,155,Potential Loyalists,,,
432,46,Nachod,east Bohemia,0,315,501990.6,1,4,3,2.75,143,At Risk,,,
2880,71,Novy Jicin,north Moravia,0,396,1216932.6,1,5,5,3.8,155,Potential Loyalists,,,
5767,72,Olomouc,north Moravia,0,434,677389.4,1,5,4,3.45,154,At Risk,,,
1998,1,Hl.m. Praha,Prague,0,332,1618390.6,1,4,5,3.45,145,At Risk,,,
2554,36,Liberec,north Bohemia,0,384,1721084.6,1,5,5,3.8,155,Potential Loyalists,,,
2933,10,Praha - vychod,central Bohemia,0,473,2257799.4,1,5,5,3.8,155,Potential Loyalists,,,
773,15,Cesky Krumlov,south Bohemia,0,456,908899.1,1,5,4,3.45,154,At Risk,,,
4894,14,Ceske Budejovice,south Bohemia,0,410,1813309.8,1,5,5,3.8,155,Potential Loyalists,,,
3969,39,Most,north Bohemia,0,352,1245729.6,1,4,5,3.45,145,At Risk,,,
1277,31,Tachov,west Bohemia,0,345,403145.6,1,4,3,2.75,143,At Risk,,,
5120,1,Hl.m. Praha,Prague,0,453,1921468.4,1,5,5,3.8,155,Potential Loyalists,,,
738,34,Chomutov,north Bohemia,0,512,1625916.6,1,5,5,3.8,155,Potential Loyalists,,,
1299,1,Hl.m. Praha,Prague,0,386,260186.6,1,5,2,2.75,152,At Risk,,,
148,8,Mlada Boleslav,central Bohemia,0,445,206792.6,1,5,2,2.75,152,At Risk,,,
899,72,Olomouc,north Moravia,0,306,1007690.6,1,4,4,3.1,144,At Risk,,,
3521,75,Prerov,north Moravia,0,429,3444205.2,1,5,5,3.8,155,Potential Loyalists,,,
3786,21,Tabor,south Bohemia,0,424,2396122.6,1,5,5,3.8,155,Potential Loyalists,,,
886,1,Hl.m. Praha,Prague,0,385,1265798.6,1,5,5,3.8,155,Potential Loyalists,,,
5228,77,Vsetin,north Moravia,0,454,2990808.0,1,5,5,3.8,155,Potential Loyalists,,,
702,12,Pribram,central Bohemia,0,298,265976.6,1,4,2,2.4,142,Hibernating,,,
300,1,Hl.m. Praha,Prague,0,369,391476.6,1,5,3,3.1,153,At Risk,,,
1451,64,Zlin,south Moravia,0,348,413494.6,1,4,3,2.75,143,At Risk,,,
2940,54,Brno - mesto,south Moravia,0,365,1399789.0,1,5,5,3.8,155,Potential Loyalists,,,
1837,23,Cheb,west Bohemia,0,394,1542444.6,1,5,5,3.8,155,Potential Loyalists,,,
3954,22,Domazlice,west Bohemia,0,354,391134.6,1,5,3,3.1,153,At Risk,,,
885,1,Hl.m. Praha,Prague,0,444,1435694.6,1,5,5,3.8,155,Potential Loyalists,,,
2697,8,Mlada Boleslav,central Bohemia,0,503,521119.6,1,5,3,3.1,153,At Risk,,,
8129,45,Jicin,east Bohemia,0,413,1427250.6,1,5,5,3.8,155,Potential Loyalists,,,
1930,3,Beroun,central Bohemia,0,358,402133.6,1,5,3,3.1,153,At Risk,,,
2411,69,Jesenik,north Moravia,0,331,1561010.6,1,4,5,3.45,145,At Risk,,,
3775,19,Prachatice,south Bohemia,0,359,390768.6,1,5,3,3.1,153,At Risk,,,
9034,1,Hl.m. Praha,Prague,0,611,1422666.6,1,5,5,3.8,155,Potential Loyalists,,,
902,74,Ostrava - mesto,north Moravia,0,488,580760.6,1,5,4,3.45,154,At Risk,,,
630,71,Novy Jicin,north Moravia,0,349,240211.6,1,4,2,2.4,142,Hibernating,,,
3096,68,Frydek - Mistek,north Moravia,0,562,1458627.6,1,5,5,3.8,155,Potential Loyalists,,,
2552,52,Usti nad Orlici,east Bohemia,0,390,1222360.6,1,5,5,3.8,155,Potential Loyalists,,,
3435,59,Kromeriz,south Moravia,0,316,283870.6,1,4,2,2.4,142,Hibernating,,,
5215,55,Brno - venkov,south Moravia,0,637,1078567.6,1,5,5,3.8,155,Potential Loyalists,,,
36,1,Hl.m. Praha,Prague,0,388,1356928.6,1,5,5,3.8,155,Potential Loyalists,,,
